Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
17276,38,1,502.49,3,2,3,8,Potential Loyalists,3
17278,201,1,25.2,1,2,1,4,Hibernating,1
17280,74,1,118.86,2,2,1,5,Hibernating,1
17281,10,3,272.55,5,4,2,11,Loyal Customers,3
17282,92,2,604.18,2,3,3,8,At Risk,0
17283,14,1,156.96,5,2,1,8,New Customers,3
17284,25,2,1079.38,4,3,4,11,Loyal Customers,3
17285,264,2,407.94,1,3,2,6,At Risk,1
17286,36,2,165.81,4,3,1,8,Loyal Customers,3
17287,3,16,3000.5,5,5,5,15,Champions,2
17288,26,4,1050.8,4,4,4,12,Champions,0
17289,12,6,1029.66,5,5,4,14,Champions,2
17290,17,6,787.27,4,5,3,12,Loyal Customers,0
17292,108,2,195.43,2,3,1,6,At Risk,1
17293,30,8,1474.65,4,5,4,13,Champions,0
17294,305,2,308.90999999999997,1,3,2,6,At Risk,1
17296,366,1,317.13,1,2,2,5,Hibernating,1
17298,10,3,392.0,5,4,2,11,Loyal Customers,3
17299,75,2,336.62,2,3,2,7,At Risk,1
17300,26,2,362.44,4,3,2,9,Loyal Customers,3
17301,260,1,131.15,1,2,1,4,Hibernating,1
17304,170,1,111.5,2,2,1,5,Hibernating,1
17305,284,1,63.5,1,2,1,4,Hibernating,1
17307,31,7,1068.05,4,5,4,13,Champions,0
17309,17,2,237.64000000000001,4,3,2,9,Loyal Customers,3
17311,28,4,1700.51,4,4,4,12,Champions,0
17314,29,9,2165.43,4,5,5,14,Champions,2
17315,11,5,3318.35,5,4,5,14,Champions,2
17316,56,1,124.45,3,2,1,6,Potential Loyalists,1
17318,361,1,157.32999999999998,1,2,1,4,Hibernating,1
17319,305,1,29.099999999999998,1,2,1,4,Hibernating,1
17320,4,4,1654.8300000000002,5,4,4,13,Champions,2
17321,30,4,1008.05,4,4,4,12,Champions,0
17322,12,5,895.23,5,4,4,13,Champions,0
17323,43,5,644.52,3,4,3,10,Loyal Customers,0
17324,2,9,1311.64,5,5,4,14,Champions,2
17325,46,2,492.61,3,3,3,9,Loyal Customers,3
17326,44,2,312.35,3,3,2,8,Loyal Customers,3
17327,45,2,152.35,3,3,1,7,Loyal Customers,3
17328,309,1,29.700000000000003,1,2,1,4,Hibernating,1
17329,367,3,465.34,1,4,3,8,At Risk,1
17330,180,2,59.900000000000006,1,3,1,5,At Risk,1
17332,164,5,736.26,2,4,3,9,At Risk,0
17334,42,1,328.13,3,2,2,7,Potential Loyalists,3
17335,19,2,497.04,4,3,3,10,Loyal Customers,3
17338,11,9,5367.95,5,5,5,15,Champions,2
17339,1,2,119.0,5,3,1,9,Loyal Customers,3
17340,2,8,8866.03,5,5,5,15,Champions,2
17341,2,3,1006.53,5,4,4,13,Champions,3
17342,15,4,1136.1000000000001,5,4,4,13,Champions,0
17343,12,5,1066.3,5,4,4,13,Champions,0
17344,364,1,299.74,1,2,2,5,Hibernating,1
17345,11,6,833.26,5,5,3,13,Loyal Customers,2
17346,9,12,2485.36,5,5,5,15,Champions,2
17348,73,4,1181.05,2,4,4,10,At Risk,0
17349,16,3,434.4,4,4,2,10,Loyal Customers,3
17350,30,3,591.381,4,4,3,11,Loyal Customers,3
17351,63,9,1401.08,3,5,4,12,Loyal Customers,0
17352,332,1,36.25,1,2,1,4,Hibernating,1
17354,64,2,422.34,3,3,2,8,Loyal Customers,3
17355,22,1,172.99,4,2,1,7,New Customers,3
17356,190,4,619.93,1,4,3,8,At Risk,0
17358,12,3,500.2,5,4,3,12,Loyal Customers,3
17359,284,1,156.6,1,2,1,4,Hibernating,1
17360,21,3,632.27,4,4,3,11,Loyal Customers,3
17361,312,2,383.59000000000003,1,3,2,6,At Risk,1
17362,36,5,711.8100000000001,4,4,3,11,Loyal Customers,0
17363,31,3,920.46,4,4,4,12,Champions,0
17364,12,17,6938.24,5,5,5,15,Champions,2
17365,22,7,3088.9900000000002,4,5,5,14,Champions,2
17366,68,2,1000.92,3,3,4,10,Loyal Customers,0
17368,11,5,637.02,5,4,3,12,Loyal Customers,3
17371,259,3,236.97,1,4,2,7,At Risk,1
17372,17,20,2991.89,4,5,5,14,Champions,2
17373,54,3,520.58,3,4,3,10,Loyal Customers,0
17374,31,1,231.34,4,2,2,8,New Customers,3
17375,67,1,260.45,3,2,2,7,Potential Loyalists,1
17376,40,2,250.44,3,3,2,8,Loyal Customers,3
17377,1,60,13972.65,5,5,5,15,Champions,2
17378,10,1,10.95,5,2,1,8,New Customers,3
17380,70,3,585.0,3,4,3,10,Loyal Customers,0
17381,53,3,712.0,3,4,3,10,Loyal Customers,0
17382,71,6,553.2,3,5,3,11,Loyal Customers,0
17383,89,1,110.7,2,2,1,5,Hibernating,1
17384,103,1,171.15,2,2,1,5,Hibernating,1
17386,21,1,126.35000000000001,4,2,1,7,New Customers,3
17388,56,5,425.57,3,4,2,9,Loyal Customers,0
17389,10,22,8841.57,5,5,5,15,Champions,2
17390,56,1,149.3,3,2,1,6,Potential Loyalists,1
17392,86,1,156.65,2,2,1,5,Hibernating,1
17393,46,2,300.03,3,3,2,8,Loyal Customers,3
17395,144,1,97.5,2,2,1,5,Hibernating,1
17396,7,7,1126.8,5,5,4,14,Champions,2
17397,52,1,516.87,3,2,3,8,Potential Loyalists,3
17400,217,3,2476.36,1,4,5,10,At Risk,0
17401,177,1,114.85,2,2,1,5,Hibernating,1
17402,5,10,1376.88,5,5,4,14,Champions,2
17403,86,1,118.95,2,2,1,5,Hibernating,1
17404,63,7,1330.54,3,5,4,12,Loyal Customers,0
17406,2,11,2525.11,5,5,5,15,Champions,2
17407,47,1,552.9,3,2,3,8,Potential Loyalists,3
17408,136,2,114.0,2,3,1,6,At Risk,1
17409,57,8,2653.2599999999998,3,5,5,13,Loyal Customers,0
17411,22,2,646.44,4,3,3,10,Loyal Customers,3
17412,8,10,3103.78,5,5,5,15,Champions,2
17413,40,2,421.9,3,3,2,8,Loyal Customers,3
17414,59,2,56.0,3,3,1,7,Loyal Customers,1
17416,29,15,9529.75,4,5,5,14,Champions,2
17417,184,1,164.18,1,2,1,4,Hibernating,1
17418,23,1,166.28,4,2,1,7,New Customers,3
17419,3,8,2273.95,5,5,5,15,Champions,2
17420,9,4,485.6,5,4,3,12,Loyal Customers,3
17421,22,3,1039.25,4,4,4,12,Champions,0
17422,17,5,1518.1100000000001,4,4,4,12,Champions,0
17423,29,1,258.3,4,2,2,8,New Customers,3
17426,88,7,2739.55,2,5,5,12,At Risk,0
17428,4,18,10244.41,5,5,5,15,Champions,2
17429,32,2,832.54,4,3,3,10,Loyal Customers,3
17430,1,3,469.40999999999997,5,4,3,12,Loyal Customers,3
17432,21,7,1363.23,4,5,4,13,Champions,0
17433,21,1,266.8,4,2,2,8,New Customers,3
17435,47,1,249.75,3,2,2,7,Potential Loyalists,3
17436,44,3,317.76,3,4,2,9,Loyal Customers,3
17437,165,1,369.68,2,2,2,6,Hibernating,1
17438,80,4,1034.32,2,4,4,10,At Risk,0
17439,291,1,218.7,1,2,1,4,Hibernating,1
17440,185,1,137.16,1,2,1,4,Hibernating,1
17441,368,1,293.35,1,2,2,5,Hibernating,1
17442,17,9,2331.42,4,5,5,14,Champions,2
17448,133,46,14409.91,2,5,5,12,At Risk,2
17449,23,6,2348.94,4,5,5,14,Champions,0
17450,3,3,1145.84,5,4,4,13,Champions,3
17454,98,6,1030.41,2,5,4,11,At Risk,0
17456,1,2,975.5600000000001,5,3,4,12,Loyal Customers,3
17457,15,9,1624.97,5,5,4,14,Champions,2
17458,17,1,213.08,4,2,1,7,New Customers,3
17460,8,12,1605.8400000000001,5,5,4,14,Champions,2
17463,196,2,659.4,1,3,3,7,At Risk,1
17464,158,2,493.28000000000003,2,3,3,8,At Risk,1
17465,61,7,2542.79,3,5,5,13,Loyal Customers,0
17467,31,1,102.6,4,2,1,7,New Customers,3
17468,11,1,57.8,5,2,1,8,New Customers,3
17469,36,12,3152.44,4,5,5,14,Champions,2
17470,3,7,1643.32,5,5,4,14,Champions,2
17471,110,1,321.65000000000003,2,2,2,6,Hibernating,1
17472,264,1,224.81,1,2,1,4,Hibernating,1
17473,44,2,607.0,3,3,3,9,Loyal Customers,3
17474,235,1,958.2,1,2,4,7,Cant Lose Them,1
17476,31,2,489.86,4,3,3,10,Loyal Customers,3
17477,248,2,1144.3,1,3,4,8,At Risk,0
17478,44,2,1203.2,3,3,4,10,Loyal Customers,0
17479,268,1,389.26000000000005,1,2,2,5,Hibernating,1
17480,80,1,370.41,2,2,2,6,Hibernating,1
17482,123,2,775.64,2,3,3,8,At Risk,0
17483,50,1,177.69,3,2,1,6,Potential Loyalists,1
17484,212,2,148.97,1,3,1,5,At Risk,1
17487,364,1,160.55,1,2,1,4,Hibernating,1
17488,277,1,336.5,1,2,2,5,Hibernating,1
17490,24,2,658.1800000000001,4,3,3,10,Loyal Customers,3
17491,3,8,1659.16,5,5,4,14,Champions,2
17492,114,2,747.85,2,3,3,8,At Risk,0
17493,21,1,100.91,4,2,1,7,New Customers,3
17494,137,1,54.7,2,2,1,5,Hibernating,1
17495,26,1,309.16,4,2,2,8,New Customers,3
17496,199,3,1141.84,1,4,4,9,At Risk,0
17497,26,2,287.25,4,3,2,9,Loyal Customers,3
17499,197,1,705.91,1,2,3,6,Cant Lose Them,1
17504,16,9,5475.42,4,5,5,14,Champions,2
17505,186,3,1188.84,1,4,4,9,At Risk,0
17508,17,7,3503.6,4,5,5,14,Champions,2
17510,56,1,185.92000000000002,3,2,1,6,Potential Loyalists,1
17511,3,26,25020.19,5,5,5,15,Champions,2
17512,88,6,1482.75,2,5,4,11,At Risk,0
17513,44,2,645.6,3,3,3,9,Loyal Customers,3
17514,305,1,313.35,1,2,2,5,Hibernating,1
17515,30,5,963.49,4,4,4,12,Champions,0
17516,14,1,182.62,5,2,1,8,New Customers,3
17518,61,2,319.34,3,3,2,8,Loyal Customers,3
17519,4,10,3015.9700000000003,5,5,5,15,Champions,2
17521,30,2,554.85,4,3,3,10,Loyal Customers,3
17524,74,2,394.14,2,3,2,7,At Risk,1
17525,33,2,472.8,4,3,3,10,Loyal Customers,3
17526,1,9,2482.46,5,5,5,15,Champions,2
17529,246,2,1240.25,1,3,4,8,At Risk,0
17530,1,3,705.05,5,4,3,12,Loyal Customers,3
17531,163,2,960.0400000000001,2,3,4,9,At Risk,0
17532,21,1,65.34,4,2,1,7,New Customers,3
17533,70,1,34.8,3,2,1,6,Potential Loyalists,1
17534,87,4,1445.47,2,4,4,10,At Risk,0
17536,56,2,168.33,3,3,1,7,Loyal Customers,1
17539,253,4,1176.84,1,4,4,9,At Risk,0
17540,19,4,1011.7,4,4,4,12,Champions,0
17541,145,1,119.86,2,2,1,5,Hibernating,1
17542,277,2,170.1,1,3,1,5,At Risk,1
17543,185,1,120.05,1,2,1,4,Hibernating,1
17544,26,3,944.82,4,4,4,12,Champions,0
17545,26,3,720.74,4,4,3,11,Loyal Customers,3
17547,11,2,727.85,5,3,3,11,Loyal Customers,3
17548,14,3,627.96,5,4,3,12,Loyal Customers,3
17550,33,6,2210.2,4,5,5,14,Champions,0
17552,8,10,1975.24,5,5,5,15,Champions,2
17555,61,3,565.43,3,4,3,10,Loyal Customers,0
17556,15,1,142.77,5,2,1,8,New Customers,3
17557,368,1,34.0,1,2,1,4,Hibernating,1
17558,29,1,259.17,4,2,2,8,New Customers,3
17559,148,1,117.22,2,2,1,5,Hibernating,1
17560,31,4,640.05,4,4,3,11,Loyal Customers,0
17561,26,3,537.9,4,4,3,11,Loyal Customers,3
17563,214,2,392.38,1,3,2,6,At Risk,1
17565,222,1,131.83,1,2,1,4,Hibernating,1
17567,8,2,1024.55,5,3,4,12,Loyal Customers,3
17568,269,1,374.45,1,2,2,5,Hibernating,1
17570,17,1,100.0,4,2,1,7,New Customers,3
17571,178,1,205.23999999999998,1,2,1,4,Hibernating,1
17572,9,7,496.26000000000005,5,5,3,13,Loyal Customers,2
17575,303,1,171.7,1,2,1,4,Hibernating,1
17576,1,23,5141.97,5,5,5,15,Champions,2
17577,281,2,348.75,1,3,2,6,At Risk,1
17578,110,6,903.87,2,5,4,11,At Risk,0
17579,214,1,304.38,1,2,2,5,Hibernating,1
17580,12,2,325.3,5,3,2,10,Loyal Customers,3
17581,8,20,7631.59,5,5,5,15,Champions,2
17582,82,4,1188.88,2,4,4,10,At Risk,0
17583,196,1,135.95,1,2,1,4,Hibernating,1
17584,103,4,3254.0,2,4,5,11,At Risk,0
17585,81,3,854.91,2,4,3,9,At Risk,0
17586,255,1,167.4,1,2,1,4,Hibernating,1
17587,264,1,176.71,1,2,1,4,Hibernating,1
17588,32,4,1209.03,4,4,4,12,Champions,0
17589,21,14,11189.35,4,5,5,14,Champions,2
17591,3,2,519.95,5,3,3,11,Loyal Customers,3
17592,374,1,148.3,1,2,1,4,Hibernating,1
17593,45,6,3995.6600000000003,3,5,5,13,Loyal Customers,0
17594,85,2,1504.7,2,3,4,9,At Risk,0
17596,4,7,1388.11,5,5,4,14,Champions,2
17597,54,4,1334.6,3,4,4,11,Loyal Customers,0
17598,17,1,409.98,4,2,2,8,New Customers,3
17599,113,1,52.05,2,2,1,5,Hibernating,1
17601,16,1,297.07,4,2,2,8,New Customers,3
17602,108,8,2197.98,2,5,5,12,At Risk,0
17603,253,3,1393.66,1,4,4,9,At Risk,0
17604,58,4,617.9,3,4,3,10,Loyal Customers,0
17605,226,1,160.75,1,2,1,4,Hibernating,1
17606,373,1,87.30000000000001,1,2,1,4,Hibernating,1
17607,12,1,333.81,5,2,2,9,New Customers,3
17608,85,2,296.07,2,3,2,7,At Risk,1
17609,38,6,660.02,3,5,3,11,Loyal Customers,0
17610,176,5,1511.94,2,4,4,10,At Risk,0
17611,57,13,4257.41,3,5,5,13,Loyal Customers,2
17612,15,12,3332.4900000000002,5,5,5,15,Champions,2
17615,23,3,392.2,4,4,2,10,Loyal Customers,3
17617,194,1,385.19,1,2,2,5,Hibernating,1
17618,19,8,3003.94,4,5,5,14,Champions,2
17621,40,3,1550.42,3,4,4,11,Loyal Customers,0
17622,233,2,1130.21,1,3,4,8,At Risk,0
17623,45,6,1838.72,3,5,4,12,Loyal Customers,0
17624,73,2,725.15,2,3,3,8,At Risk,0
17625,82,4,3958.5,2,4,5,11,At Risk,0
17626,238,1,254.0,1,2,2,5,Hibernating,1
17627,114,1,129.7,2,2,1,5,Hibernating,1
17629,24,2,641.4,4,3,3,10,Loyal Customers,3
17631,10,4,470.16,5,4,3,12,Loyal Customers,3
17633,15,3,657.55,5,4,3,12,Loyal Customers,3
17635,60,3,1242.9,3,4,4,11,Loyal Customers,0
17639,23,5,452.43,4,4,3,11,Loyal Customers,0
17640,15,5,1717.3600000000001,5,4,4,13,Champions,0
17642,65,3,1078.1200000000001,3,4,4,11,Loyal Customers,0
17643,9,2,439.7,5,3,2,10,Loyal Customers,3
17644,30,9,3105.12,4,5,5,14,Champions,2
17646,1,10,3141.4,5,5,5,15,Champions,2
17647,305,2,198.6,1,3,1,5,At Risk,1
17648,21,1,418.87,4,2,2,8,New Customers,3
17649,105,2,710.4,2,3,3,8,At Risk,0
17651,134,6,1666.02,2,5,4,11,At Risk,0
17655,2,3,946.34,5,4,4,13,Champions,3
17657,66,1,126.0,3,2,1,6,Potential Loyalists,1
17659,8,3,835.33,5,4,3,12,Loyal Customers,3
17660,373,1,152.97,1,2,1,4,Hibernating,1
17662,297,2,352.92,1,3,2,6,At Risk,1
17663,53,10,2956.76,3,5,5,13,Loyal Customers,2
17664,110,2,535.19,2,3,3,8,At Risk,1
17665,129,1,260.7,2,2,2,6,Hibernating,1
17666,113,3,571.44,2,4,3,9,At Risk,0
17667,71,4,1895.19,3,4,5,12,Loyal Customers,0
17669,98,3,1580.63,2,4,4,10,At Risk,0
17671,1,2,816.71,5,3,3,11,Loyal Customers,3
17672,53,5,2506.38,3,4,5,12,Loyal Customers,0
17673,11,7,2538.11,5,5,5,15,Champions,2
17674,4,1,96.18,5,2,1,8,New Customers,3
17675,3,38,14244.460000000001,5,5,5,15,Champions,2
17676,2,5,1358.0,5,4,4,13,Champions,2
17677,4,25,7496.14,5,5,5,15,Champions,2
17678,239,1,301.65,1,2,2,5,Hibernating,1
17679,157,5,1542.66,2,4,4,10,At Risk,0
17680,19,2,313.05,4,3,2,9,Loyal Customers,3
17681,233,4,373.6,1,4,2,7,At Risk,1
17682,4,6,1982.45,5,5,5,15,Champions,2
17683,21,3,761.29,4,4,3,11,Loyal Customers,3
17685,8,6,1743.16,5,5,4,14,Champions,2
17686,59,2,2557.35,3,3,5,11,Loyal Customers,0
17687,56,1,432.68,3,2,2,7,Potential Loyalists,3
17688,29,1,304.2,4,2,2,8,New Customers,3
17689,24,2,317.08,4,3,2,9,Loyal Customers,3
17690,2,8,2636.36,5,5,5,15,Champions,2
17691,4,3,489.65000000000003,5,4,3,12,Loyal Customers,3
17692,32,8,2147.74,4,5,5,14,Champions,2
17694,147,2,849.57,2,3,3,8,At Risk,0
17695,30,3,435.9,4,4,2,10,Loyal Customers,3
17696,18,19,4357.88,4,5,5,14,Champions,2
17699,112,2,442.0,2,3,2,7,At Risk,1
17700,17,10,4103.57,4,5,5,14,Champions,2
17702,19,2,1278.8700000000001,4,3,4,11,Loyal Customers,3
17703,54,1,296.1,3,2,2,7,Potential Loyalists,1
17705,91,2,204.7,2,3,1,6,At Risk,1
17706,2,17,9713.83,5,5,5,15,Champions,2
17707,12,6,232.5,5,5,2,12,Loyal Customers,3
17708,38,2,620.85,3,3,3,9,Loyal Customers,3
17709,106,4,492.76,2,4,3,9,At Risk,0
17710,59,1,293.5,3,2,2,7,Potential Loyalists,1
17713,18,4,1198.09,4,4,4,12,Champions,0
17714,60,4,1257.18,3,4,4,11,Loyal Customers,0
17716,32,13,9083.34,4,5,5,14,Champions,2
17717,57,1,376.92,3,2,2,7,Potential Loyalists,3
17718,280,1,299.83,1,2,2,5,Hibernating,1
17720,3,7,1512.49,5,5,4,14,Champions,2
17721,295,1,307.21000000000004,1,2,2,5,Hibernating,1
17722,2,2,1912.72,5,3,5,13,Loyal Customers,3
17726,31,7,1092.06,4,5,4,13,Champions,0
17728,40,2,1362.75,3,3,4,10,Loyal Customers,0
17729,232,1,438.65000000000003,1,2,2,5,Hibernating,1
17730,18,7,2455.16,4,5,5,14,Champions,2
17731,257,2,468.88,1,3,3,7,At Risk,1
17732,8,8,2111.7000000000003,5,5,5,15,Champions,2
17734,161,3,741.69,2,4,3,9,At Risk,0
17735,3,8,3992.35,5,5,5,15,Champions,2
17738,31,9,2122.11,4,5,5,14,Champions,2
17739,10,11,4710.28,5,5,5,15,Champions,2
17740,25,4,224.10000000000002,4,4,1,9,Loyal Customers,3
17741,42,2,69.89999999999999,3,3,1,7,Loyal Customers,1
17742,64,9,1743.3700000000001,3,5,4,12,Loyal Customers,0
17743,84,1,229.2,2,2,2,6,Hibernating,1
17744,16,1,235.74,4,2,2,8,New Customers,3
17745,113,2,600.34,2,3,3,8,At Risk,1
17746,107,3,537.37,2,4,3,9,At Risk,0
17748,163,1,358.15,2,2,2,6,Hibernating,1
17749,182,1,351.66,1,2,2,5,Hibernating,1
17751,57,1,143.94,3,2,1,6,Potential Loyalists,1
17753,100,4,382.06,2,4,2,8,At Risk,0
17754,10,7,1592.87,5,5,4,14,Champions,2
17756,11,3,708.59,5,4,3,12,Loyal Customers,3
17757,4,28,3534.65,5,5,5,15,Champions,2
17758,63,4,1459.83,3,4,4,11,Loyal Customers,0
17759,29,2,441.92,4,3,2,9,Loyal Customers,3
17760,9,5,493.82,5,4,3,12,Loyal Customers,3
17762,92,1,117.15,2,2,1,5,Hibernating,1
17763,289,3,71.15,1,4,1,6,At Risk,1
17764,38,3,741.02,3,4,3,10,Loyal Customers,0
17765,84,1,156.37,2,2,1,5,Hibernating,1
17766,17,2,299.61,4,3,2,9,Loyal Customers,3
17767,46,1,141.85,3,2,1,6,Potential Loyalists,1
17768,23,3,949.9,4,4,4,12,Champions,0
17769,19,7,3095.95,4,5,5,14,Champions,2
17771,72,2,141.6,2,3,1,6,At Risk,1
17772,28,1,187.3,4,2,1,7,New Customers,3
17773,150,2,575.37,2,3,3,8,At Risk,1
17774,33,5,2007.18,4,4,5,13,Champions,0
17776,22,2,317.96,4,3,2,9,Loyal Customers,3
17778,297,1,72.9,1,2,1,4,Hibernating,1
17780,303,3,346.56,1,4,2,7,At Risk,1
17782,18,2,577.74,4,3,3,10,Loyal Customers,3
17783,148,1,82.99,2,2,1,5,Hibernating,1
17784,186,1,112.86,1,2,1,4,Hibernating,1
17785,81,2,228.94,2,3,2,7,At Risk,1
17787,7,1,695.48,5,2,3,10,New Customers,3
17789,297,1,171.25,1,2,1,4,Hibernating,1
17790,14,6,815.11,5,5,3,13,Loyal Customers,0
17792,103,2,368.35,2,3,2,7,At Risk,1
17794,322,2,147.3,1,3,1,5,At Risk,1
17796,5,4,661.04,5,4,3,12,Loyal Customers,3
17797,31,5,1191.44,4,4,4,12,Champions,0
17798,217,1,178.07,1,2,1,4,Hibernating,1
17799,25,10,3197.68,4,5,5,14,Champions,2
17801,87,3,739.79,2,4,3,9,At Risk,0
17802,8,8,3761.38,5,5,5,15,Champions,2
17803,28,1,184.66,4,2,1,7,New Customers,3
17804,12,3,383.78000000000003,5,4,2,11,Loyal Customers,3
17807,31,3,437.87,4,4,2,10,Loyal Customers,3
17808,184,4,262.64,1,4,2,7,At Risk,1
17809,7,10,3699.38,5,5,5,15,Champions,2
17810,304,2,373.16,1,3,2,6,At Risk,1
17811,10,8,1645.18,5,5,4,14,Champions,2
17812,4,4,405.48,5,4,2,11,Loyal Customers,3
17814,11,2,1468.25,5,3,4,12,Loyal Customers,3
17815,29,1,298.2,4,2,2,8,New Customers,3
17816,1,3,75.75999999999999,5,4,1,10,Loyal Customers,3
17817,14,3,400.46999999999997,5,4,2,11,Loyal Customers,3
17818,373,1,124.78,1,2,1,4,Hibernating,1
17819,7,5,2009.09,5,4,5,14,Champions,2
17820,10,1,180.60999999999999,5,2,1,8,New Customers,3
17821,42,1,258.3,3,2,2,7,Potential Loyalists,3
17822,56,5,1462.65,3,4,4,11,Loyal Customers,0
17823,57,2,449.25,3,3,3,9,Loyal Customers,3
17825,234,4,449.36,1,4,3,8,At Risk,0
17826,10,1,133.34,5,2,1,8,New Customers,3
17827,257,1,388.84,1,2,2,5,Hibernating,1
17829,60,3,3133.1800000000003,3,4,5,12,Loyal Customers,0
17833,359,1,338.46000000000004,1,2,2,5,Hibernating,1
17834,50,2,477.87,3,3,3,9,Loyal Customers,3
17838,1,10,3325.54,5,5,5,15,Champions,2
17840,79,1,175.9,2,2,1,5,Hibernating,1
17841,1,91,28713.2,5,5,5,15,Champions,2
17842,238,1,430.69,1,2,2,5,Hibernating,1
17843,47,1,114.92,3,2,1,6,Potential Loyalists,1
17845,191,4,596.09,1,4,3,8,At Risk,0
17847,151,2,129.69,2,3,1,6,At Risk,1
17848,53,21,2254.13,3,5,5,13,Loyal Customers,2
17849,116,4,457.96000000000004,2,4,3,9,At Risk,0
17850,8,155,51086.47,5,5,5,15,Champions,2
17851,58,6,1552.35,3,5,4,12,Loyal Customers,0
17852,24,3,543.47,4,4,3,11,Loyal Customers,3
17853,43,3,1596.29,3,4,4,11,Loyal Customers,0
17854,98,4,680.97,2,4,3,9,At Risk,0
17855,8,1,208.97,5,2,1,8,New Customers,3
17858,5,18,6385.56,5,5,5,15,Champions,2
17860,4,4,677.39,5,4,3,12,Loyal Customers,3
17861,21,10,2855.17,4,5,5,14,Champions,2
17862,21,3,923.99,4,4,4,12,Champions,3
17863,5,7,2399.08,5,5,5,15,Champions,2
17864,21,2,321.72,4,3,2,9,Loyal Customers,3
17865,11,25,13919.57,5,5,5,15,Champions,2
17866,120,2,472.8,2,3,3,8,At Risk,1
17867,46,9,424.18,3,5,2,10,Loyal Customers,0
17868,22,1,227.15,4,2,2,8,New Customers,3
17869,4,3,494.6,5,4,3,12,Loyal Customers,3
17871,33,4,833.85,4,4,3,11,Loyal Customers,0
17872,17,1,235.87,4,2,2,8,New Customers,3
17873,9,13,3756.6000000000004,5,5,5,15,Champions,2
17875,324,1,167.1,1,2,1,4,Hibernating,1
17878,31,2,959.16,4,3,4,11,Loyal Customers,3
17880,275,2,366.0,1,3,2,6,At Risk,1
17882,15,2,291.56,5,3,2,10,Loyal Customers,3
17883,175,3,324.08,2,4,2,8,At Risk,1
17884,4,17,2097.38,5,5,5,15,Champions,2
17886,73,3,616.27,2,4,3,9,At Risk,0
17888,10,17,968.72,5,5,4,14,Champions,2
17889,10,5,545.05,5,4,3,12,Loyal Customers,3
17894,2,11,1292.39,5,5,4,14,Champions,2
17897,3,8,1968.75,5,5,5,15,Champions,2
17898,88,2,147.12,2,3,1,6,At Risk,1
17901,157,2,149.7,2,3,1,6,At Risk,1
17902,182,1,115.6,1,2,1,4,Hibernating,1
17903,30,1,381.09000000000003,4,2,2,8,New Customers,3
17905,9,10,1191.1,5,5,4,14,Champions,2
17907,276,1,80.08000000000001,1,2,1,4,Hibernating,1
17908,9,5,1142.47,5,4,4,13,Champions,2
17909,373,1,110.05,1,2,1,4,Hibernating,1
17910,362,1,261.7,1,2,2,5,Hibernating,1
17912,11,1,64.49,5,2,1,8,New Customers,3
17913,36,12,3020.64,4,5,5,14,Champions,2
17915,187,1,205.62,1,2,1,4,Hibernating,1
17916,264,2,43.87,1,3,1,5,At Risk,1
17918,136,3,274.23,2,4,2,8,At Risk,1
17919,74,1,202.32,2,2,1,5,Hibernating,1
17920,4,39,11958.98,5,5,5,15,Champions,2
17921,15,6,1574.13,5,5,4,14,Champions,2
17922,179,1,170.4,1,2,1,4,Hibernating,1
17923,163,1,102.0,2,2,1,5,Hibernating,1
17924,9,2,351.0,5,3,2,10,Loyal Customers,3
17926,80,3,559.0,2,4,3,9,At Risk,0
17927,357,1,294.0,1,2,2,5,Hibernating,1
17928,207,1,46.2,1,2,1,4,Hibernating,1
17929,23,7,1449.5,4,5,4,13,Champions,0
17930,29,7,889.72,4,5,4,13,Champions,0
17931,33,12,2452.66,4,5,5,14,Champions,2
17933,268,1,114.69,1,2,1,4,Hibernating,1
17934,42,1,344.90000000000003,3,2,2,7,Potential Loyalists,3
17935,36,5,540.35,4,4,3,11,Loyal Customers,0
17938,56,1,144.29,3,2,1,6,Potential Loyalists,1
17940,318,1,49.35,1,2,1,4,Hibernating,1
17941,226,1,102.0,1,2,1,4,Hibernating,1
17944,59,1,74.99,3,2,1,6,Potential Loyalists,1
17945,332,3,360.35,1,4,2,7,At Risk,1
17949,81,4,9476.4,2,4,5,11,At Risk,0
17950,1,6,947.26,5,5,4,14,Champions,2
17951,9,2,627.5400000000001,5,3,3,11,Loyal Customers,3
17952,14,4,583.86,5,4,3,12,Loyal Customers,3
17953,176,1,159.17000000000002,2,2,1,5,Hibernating,1
17954,3,9,1597.33,5,5,4,14,Champions,2
17955,301,1,25.0,1,2,1,4,Hibernating,1
17958,364,1,275.82,1,2,2,5,Hibernating,1
17959,228,1,39.95,1,2,1,4,Hibernating,1
17960,158,2,61.300000000000004,2,3,1,6,At Risk,1
17961,8,62,1687.77,5,5,4,14,Champions,2
17962,185,3,549.43,1,4,3,8,At Risk,0
17963,107,4,643.16,2,4,3,9,At Risk,0
17964,8,1,241.6,5,2,2,9,New Customers,3
17965,1,17,4527.77,5,5,5,15,Champions,2
17966,227,4,364.37,1,4,2,7,At Risk,1
17967,7,2,223.42,5,3,1,9,Loyal Customers,3
17968,9,4,450.04,5,4,3,12,Loyal Customers,3
17969,138,18,2030.93,2,5,5,12,At Risk,0
17971,184,1,161.94,1,2,1,4,Hibernating,1
17974,17,3,1009.18,4,4,4,12,Champions,3
